,feature,support,ranking,mean score,std score
388,B_30_2.0_13_periods_max,False,159,0.7816978801956167,0.0012326116445159606
409,D_126_0.0_13_periods_median,False,160,0.781697879304783,0.0012326118731738871
393,B_38_6.0_13_periods_max,False,161,0.781697882670181,0.001232609881768531
410,D_126_1.0_13_periods_first,False,162,0.7816978824722038,0.001232610120003956
411,D_63_CO_13_periods_first,False,163,0.781697879799711,0.0012326126131932131
412,D_63_CR_13_periods_sum,False,164,0.7816978809874884,0.001232611388842954
413,D_63_XL_3_periods_max,False,165,0.7816978843528538,0.0012326086884155486
397,D_116_0.0_13_periods_min,False,166,0.7816978869264022,0.0012326073306037143
415,D_63_XZ_13_periods_std,False,167,0.7816978811854411,0.0012326099970962955
96,D_84,False,168,0.7818820684648926,0.0020007500316728106
385,D_145_13_periods_logmax,False,169,0.7816978811854505,0.0012326109318379708
394,B_38_7.0_13_periods_max,False,170,0.7816978839569284,0.0012326088112936465
405,D_117_6.0_13_periods_sum,False,171,0.7816978844518576,0.0012326096870640844
398,D_116_1.0_13_periods_max,False,172,0.781697885342683,0.0012326077856221534
399,D_117_-1.0_6_periods_std,False,173,0.7816978801956318,0.0012326119641313128
402,D_117_3.0_13_periods_std,False,174,0.7816978788098945,0.0012326141354338288
396,D_114_1.0_13_periods_first,False,175,0.7816979103853208,0.0012325945458314745
191,D_117_-1.0,False,176,0.7820895535104451,0.002353124340715662
387,B_30_1.0_6_periods_max,False,177,0.7816978790078474,0.0012326118698684104
108,B_32,False,178,0.7825369502144328,0.0016577291903666937
192,D_117_1.0,False,179,0.7826488391755239,0.0019363829785533947
416,D_64_-1_13_periods_mean,False,180,0.7816978821752634,0.0012326109180063156
382,D_142_13_periods_sum,False,181,0.7816978817793473,0.0012326119420538908
185,B_38_6.0,False,182,0.7820288418341524,0.0013797238344915648
101,D_87,False,183,0.7819284505983165,0.001924773184940644
102,R_17,False,184,0.7816934581645445,0.002019091432466767
348,D_109_13_periods_logsum,False,185,0.7816978776221044,0.0012326144714952904
83,D_80,False,186,0.7817300011619079,0.001430117058156947
166,D_135,False,187,0.7827209335582502,0.0015995435895935232
167,D_136,False,188,0.7829583355831576,0.0016758559636915328
343,D_107_13_periods_logmax,False,189,0.7816979051393065,0.0012325999900644712
169,D_138,False,190,0.7827778639705617,0.0017164567581929864
369,D_130_13_periods_logmax,False,191,0.7816978823732466,0.0012326114089452223
380,D_140_13_periods_logmax,False,192,0.781697878611916,0.0012326131960483993
75,D_77,False,193,0.7809971429994641,0.0027550286773613884
218,D_68_3.0,False,194,0.7824093861995319,0.0017000932608074997
362,D_124_13_periods_std,False,195,0.7816978784139645,0.0012326135473020598
368,B_42_13_periods_logsum,False,196,0.7816978975176279,0.0012326033058247376
103,R_18,False,197,0.7816995323653653,0.0024344816068579433
386,B_30_0.0_6_periods_min,False,198,0.7816978809874895,0.0012326120287046475
94,R_14,False,199,0.7821772545209282,0.002230059736055151
356,D_115_13_periods_sum,False,200,0.7816978783149839,0.0012326141881360722
251,R_4_13_periods_std,False,201,0.782434621480538,0.0016931759107795877
196,D_117_5.0,False,202,0.783056052639737,0.001866213166626902
194,D_117_3.0,False,203,0.7823130131533127,0.0012537342213667334
92,R_13,False,204,0.7821534814826979,0.0024871210852752414
186,B_38_7.0,False,205,0.7820713841769336,0.0018348624907600442
115,R_23,False,206,0.7823519050706068,0.001550039970740647
315,D_88_13_periods_sum,False,207,0.7817572128038044,0.0013336621988789652
312,D_87_13_periods_sum,False,208,0.7817572066669449,0.0013336663875750314
121,R_25,False,209,0.7826478903973935,0.0020728924974515697
313,R_17_13_periods_logmax,False,210,0.7817572072608324,0.0013336659825872454
193,D_117_2.0,False,211,0.7822656085711106,0.0012952182757874707
190,D_116_1.0,False,212,0.7819603930149472,0.001957321240734982
195,D_117_4.0,False,213,0.7827535246034829,0.0021210150804300827
308,R_16_13_periods_std,False,214,0.7817572062710113,0.0013336671221964003
200,D_126_-1.0,False,215,0.7825063481385541,0.0018363364479884279
